Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Devices","No","","92713","Ongoing","Stryker Corporation","1941 Stryker Way","","Portage","MI","	49002-9711","United States","Voluntary: Firm initiated","Letter","US Nationwide distribution.","Z-2463-2023","Class II","SurgiCount+ Software Application-indicated as an adjunctive technology for augmenting the manual process of counting, displaying and recording the number of RFID-tagged absorbent articles used during surgical procedures  Product Code: 0694-002-090;","57 units","Potential for current software to miscount when scanning in multiple sponge-products from the same unique sponge-pack type","07/10/2023","08/25/2023","","09/06/2023","GTIN 07613327543094  Software Version: 2.1.8 & 2.20"
"Devices","No","","92729","Ongoing","Beckman Coulter Inc.","250 S Kraemer Blvd","","Brea","CA","	92821-6232","United States","Voluntary: Firm initiated","Letter","US: AL	AR	AZ	CA	CO	CT	DC	DE	FL	GA	IA	IL	IN	KS	KY	LA	MA	MD	MI	MN	MO	MS	NC	ND	NE	NJ	NM	NY	OH	OK	OR	PA	RI	SC	SD	TN	TX	UT	VA	WA	WI	WV  OUS: Algeria, Argentina, Australia, Austria, Bangladesh, Belarus, Belgium, Bosnia and Herzegovina, Brazil, Bulgaria, Canada, China, Colombia, C¿te d'Ivoire, Croatia, Cura¿ao, Cyprus, Czechia, Denmark, Ecuador, Egypt, France, Germany, Gibraltar, Greece, Hong Kong, Hungary, India, Ireland, Israel, Italy, Kazakhstan, Korea, Republic of, Lebanon, Lithuania, Malaysia, Mayotte, Mexico, Morocco, Mozambique, Netherlands, New Zealand, Oman, Pakistan, Philippines, Poland, Portugal, Puerto Rico, Qatar, Romania, Russian Federation, San Marino, Saudi Arabia, Serbia, Singapore, Slovakia, South Africa, Spain, Switzerland, Taiwan, Province of China, Tunisia, Turkey, United Arab Emirates, United Kingdom of Great Britain and Northern Ireland, Uruguay, Viet Nam, Yemen.","Z-2488-2023","Class II","Beckman Coulter, IVD, REF: OSR61171, IgA, 4 x 14 mL R1, 4 x 11 mL R2    ","12,850 units","Lipemic interference failed to meet the performance specification listed within the IFU.","07/12/2023","08/30/2023","","09/06/2023","All Lots/UDI-(01)15099590011574"
"Devices","No","","92748","Ongoing","Cardiac Assist, Inc","240 Alpha Dr","","Pittsburgh","PA","	15238-2906","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","US Nationwide distribution in the states of IL, FL.","Z-2465-2023","Class II","LifeSPARC Pump (part number 5800-0000) contained within TandemLife LifeSPARC Priming Tray part number: 5800-1000.     Note: The 5800-1000 model number is an individually packaged component contained within the Kit numbers:   5830-2916  LS TANDEMLIFE KIT   DL29  5840-2417  LS TANDEMLIFE KIT - V24, A17  ","2 units","Epoxy used during manufacturing of the LifeSPARC  Pump may have uncured epoxy. if undetectable curing may result in added risk of early pump failure,","06/30/2023","08/25/2023","","09/06/2023","S/N and UDI: (1)Kit 5830-2916  Pump SN 00876971  UDI: ( 01)00814112020609(11)230411(17)250219(21)00876971 (2)Kit 5840-2417 Pump SN 00876972  UDI: (01)00814112020609(11)230411(17)250219(21)00876972"
"Food","No","","92753","Ongoing","Cooperstown Cheese Company, LLC","107 Oxbow Rd","","Milford","NY","	13807-1131","United States","Voluntary: Firm initiated","","NY","F-1490-2023","Class II","Cooperstown Cheese Company 1. Jersey Girl 2. Toma Celena  3.  Abbie 4.  SK 5. Jersey Girl with garlic/rosemary  6.Jersey Girl spring onion 7. Bobby s got the Blues  8.Toma Torino 9. Jersey Gold with garlic 10. Abbie. 11. Jersey Gold 12. Marielle","1400 lbs.","Cheese may be contaminated with Listeria monocytogenes.","07/21/2023","09/01/2023","","09/13/2023","there are no codes, upc, or best by per firm management however the firm provided the internal lot numbers:  1. Jersey Girl 20223 22223 30823 32223 33023 41323 42723   2. Toma Celna 112922 122722 10223 11023 11623 12423  3.  Abbie 82622  4.  SK 100622  5. Jersey Girl with garlic/rosemary  30723   6.Jersey Girl spring onion 22723   7. Bobbys got the Blues  40723   8.Toma Torino 101322   9. Jersey Gold with garlic 22723  10. Alice 40523  11. Jersey Gold 12. Marielle 40723"
"Food","No","","92757","Completed","C & S Wholesale Grocers Inc.","7 Corporate Dr","","Keene","NH","	03431-5042","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","NY, NJ, CT","F-1461-2023","Class II","The following items sold at Stop & Shop stores located in the New York Metro Region:  Natures Promise Lemonade Natures Promise Orange Natures Promise Tangerine Harmless Harvest Coconut Water Organic Natalies Guava Lemonade Natalies Lemonade Natalies Guava Lemonade Natalies Strawberry Lemonade So Good Grapefruit So Good Detox Pineapple Orange So Good Immunity Watermelon So Good Cantaloupe Pom Wonderful Peach  Pom Wonderful Honey Green Tea Evolution Fresh Organic Super Fruit Greens Kevita Lemon Cayanne Harmless Harvest Coconut water Organic Healthade Blood Orange Carrot Ginnger Kombucha Healthade Cayenne Kombucha Healthade Ginger Lemon Kombucha Healthade Bubly Rose Kombucha GTS Trilogy Kombucha GTS Gingerberry Kombucha GTS Gingerade Kombucha Naked Juice Protein Zone Remedy Organic Cacao Essentials Suja mighty Dozen Remedy Organic Matcha Fuel Remedy Organic Super Chai Fueld Remedy Organic Berry Immunity Suja Organ Uber Green Vive Immunity Mix GTS Pineapple Kombucha Suja Celery Juice Evolution Fresh Organic Green Devotion Evolution Fresh Organic Defense Up GTS Raspberry Chia Kombucha GTS Watermelon Kombucha GTS Multi Green Kombucha GTS Mango Kombucha Suja Organic Immunity Defense Rebbl Organic Reshi Chocolate Milk Vive Organic Immunity Blast Vive Organic Wellness DoctorD's Cherry Probiotic DoctorD's Pinaple Probiotic DoctorD's Apple Probiotic DoctorD's Grape Probiotic Vive Sparkling Lemon Vive Sparkling Orange Healthade Kombucha Healthade Strawberry Kombucha Bolthouse Chocolate Peanut Butter Probiotic Kevita Peach Lemon Kombucha Suja Organic Digestion Shot Suja Organic Immunity  Gutzy Organic Banana Berry Pomegranate Watermelon Water  Brew DR Clear Mind Kombucha Samba Organic Acai Berry Juice Samba Energy Juice Pom Wonderful Juice Stop and Shop Apple Cider Stop and Shop Apple Cider Pom Wonderful Juice Pom Wonderful Juice Naked Juice Mango Pom Wonderful Pomegranate Cherry Juice Pom Wonderful Orange Blossom White Tea Health-Ade Kombucha Tea Pink Lady Drink Health-Ade Kombucha Tea Pomegranate Drink Health-Ade Kombucha Tea Tropical Punch Drink GT's Kombucha, Sacred Life 5% GT's Kombucha, Gingerade GT's Kombucha, Trilogy GT's Kombucha, Guava GT's Kombucha, Cosmic Cranberry Dark Chocolate Plant Protein Immunity¿Drink Turmeric Golden-Milk Immunity Drink Health-Ade Kombucha Tea Passion Fruit Drink Brew Dr Kombucha Strawberry Brew Dr Kombucha Love Suja Uber Greens Organic Drink Suja Organic Vegan Mighty Dozen Drink","29,469 cases of various products, styles of pack, case sizes and counts","Perishable products were not held at an appropriate temperature.","07/19/2023","08/25/2023","","09/06/2023","Unit UPCs: 8826767147 8826752718 8826752719 5907800215 7253417171 7253415555 7253417171 7253418888 8601600025 8500056224 8500056222 8514810063 8241502231 8241502261 7623570421 5331100373 5907800262 5186100616 5186100610 5186100609 5186100606 2243011049 2243060049 2243020049 8259263135 8595390070 1861702007 8595390070 8595390070 8595390070 1861702006 8565020064 2243042006 1861702261 6235704411 6235701757 2243022006 2243034006 2243014006 2243050006 8186170208 5814800309 5650200608 5650200603 8531250051 8531250053 8531250051 8531250051 8565020067 8565020067 1184061006 1118484030 7146402317 8360939112 8186170208 8186170225 1944201013 5292100512 8511070030 1841100122 1841100121 2415040116 2112042394 2219800238 2415040148 2415060124 8259266064 2415060516 8241509101 5186100612 5186100611 5186100671 2243092006 2243020006 2243011006 2243090006 2243030006 0000258211 5814800311 5186100686 8511070030 8511070030 5921300501 5420800513"
"Food","No","","92757","Completed","C & S Wholesale Grocers Inc.","7 Corporate Dr","","Keene","NH","	03431-5042","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","NY, NJ, CT","F-1462-2023","Class II","The following items sold at Stop & Shop stores located in the New York Metro Region:  Bolthouse Avocado Goddess Dressing Bolthouse Blue Cheese Dressing Bolthouse Caesar Dressing Bolthouse Cucumber Ranch Dressing Marzetti Light Ranch Veg Dip Marzetti French Onion Veg Dip Marzetti Spinach Veg Dip Marzetti Simply Dressed Lemon Vinagrete Marzetti Simply Dressed Ranch Dressing Marzetti Simply Dressed Caesar Makoto Ginger Dressing Bolthouse Chunky Blue Cheese Dressing Maries Chunky Blue Cheese Dressing Maries Creamy Ranch Dressing Maries White Balsamic Vinagret Maries Garlic Parm Italian Vinagret Maries Coleslaw Dressing Maries Super Blue Cheese Dressing Maries Chunky Blue Cheese Dressing Panera Caesar Dressing Bolthouse Ranch Dressing Marzetti Supreme Caesar Dressing Marzett 100 cal fruit dip Wholly Guacamole Chunky Wholly Gucamole Classic Wholly Guacamole Organic Minis Wholly Guacamole Salsa Verde  Mitchell's Chipotle Salsa Mitchell's Medium Salsa Mitchell's Mild Salsa Calavo Authentic Gucamole La Mexicana Medium Salsa La Mexicana Mild Salsa Panera Poppyseed Dressing Panera Balsamic Dressing Bolthouse Cilantro Avocado Dressing Bolthouse Ranch Dressing La Mexicana Hot Salsa Italian Rose Bruschetta Light Dill Vegetable Dip Ranch Vegetable Dip Simply Avocado Dressing Wholly Guacamole Chunky Maries Balsamic Vinaigrette Dressing Maries Caesar Dressing  Maries Blue Cheese Dressing  Maries Italian Vinaigrette Dressing Chunky Blue Cheese Dressing Classic Ranch Dressing Pom Wonderful Blueberry Juice Calavo Fresh Pico Guacamole Garden Fresh Jack's Special Medium Salsa","29,469 cases of various products, styles of pack, case sizes and counts","Perishable products were not held at an appropriate temperature.","07/19/2023","08/25/2023","","09/06/2023","Unit UPCs: *0714640227 *0714640228 *0714640227 *0714640228 7020052208 7020052203 7020052205 *0702005342 *0702005342 7020055457 5576300025 714640218 7184005080 7184004281 7184020212 7184020217 7184004330 7184009012 7184009203 *0189591400 *0714640218 7020050439 *0702005406 1611286876 1611286875 1611269823 1611280257 5672400504 9450400504 8907607250 7074061610 *0201130015 *0201130015 *0189591400 *0189591400 0714640227 0714640228 0201130014 0777189980 7020052206 7020052200 0702005342 1611202855 7184009112 7184004934 7184005081 7184004253 7020050421 7020050425 2415040448 7074061612 4767100014"
"Food","No","","92757","Completed","C & S Wholesale Grocers Inc.","7 Corporate Dr","","Keene","NH","	03431-5042","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","NY, NJ, CT","F-1463-2023","Class II","The following items sold at Stop & Shop stores located in the New York Metro Region:  Del Monte Red Grapefruit  Del Monte Citrus Salad Del Monte Grapefruit No sugar added Del Monte Pears Del Monte Blueberry Parfait Del Monte Mandarine Orange Del Monte Peaches No Sugar Added Del Monte Red Grapefruit  Del Monte Pineapple  Del Monte Natural Peaches Del Monte Citrus Salad Del Monte Natural Red Grapefruit No Sugar Added Del Monte Natural Cherry Mixed Fruit 100% Juice","29,469 cases of various products, styles of pack, case sizes and counts","Perishable products were not held at an appropriate temperature.","07/19/2023","08/25/2023","","09/06/2023","Unit UPCs: *0240000008 *0240000009 *0240005091 2400055117 *0000131599 2400050791 2400050792 2400050785 2400050788 2400050787 5400050799 2400050793 2400050786"
"Food","No","","92757","Completed","C & S Wholesale Grocers Inc.","7 Corporate Dr","","Keene","NH","	03431-5042","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","NY, NJ, CT","F-1464-2023","Class II","The following items sold at Stop & Shop stores located in the New York Metro Region:  Tofurky Holiday Ham Roast Nasoya Tofu X-Firm Twin Pack Field Roast Apple Vegan Sausage Field Roast Veggie Burger Lightlife Jackfruit Nasoya Thai Basil Dumpling Field Roast Italian Sausage Field Roast Apple Sausage BBQ Jackfruit Tex Mex Jackfruit Lightlife Sausage Chorizo  Nasoya Organic Tofu Firm Nasoya Zesty Mex Skillet Field Roast Chipotle Sausage Nasoya Super Firm Sprouted Tofu Lightlife Smart Sausage Italian Lightlife Smart Slice Turkey Nasoya Extra Firm Tofu Lightlife Smart Bacon Upton's Naturals Jackfruit Thai Curry Smart Dogs Plant Based Hot Dogs Nasoya Organic Super Firm Tofu Tofurky Italian Sausage Lightlife Smart Ground Crumbles Lightlife Smart Ground Mexican Crumbles Tofurky Oven Roasted Deli Slices","29,469 cases of various products, styles of pack, case sizes and counts","Perishable products were not held at an appropriate temperature.","07/19/2023","08/25/2023","","09/06/2023","Unit UPCs: 2558311087 2548400701 3803161180 3803140650 5980600329 2548400703 3803141215 3803141217 5980600302 5980600325 4345410065 2548400010 2548400735 3803161216 2548400657 4345410062 4345410020 8826744936 4345410104 5107000610 4345410012 2548400012 2558300602 4345410015 4345410018 2558366873"
"Food","No","","92757","Completed","C & S Wholesale Grocers Inc.","7 Corporate Dr","","Keene","NH","	03431-5042","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","NY, NJ, CT","F-1465-2023","Class II","The following items sold at Stop & Shop stores located in the New York Metro Region:  JSL Fortune Yakisoba JSL Dragon Wonton Wrap Nasoya Shiratake Fettucine JSL Original Stirfry Noodle Nasoya Large Tofu Vegetable Dumpling Twin Dragon Egg Roll Wrapper JSL Stir Fry Noodles ","29,469 cases of various products, styles of pack, case sizes and counts","Perishable products were not held at an appropriate temperature.","07/19/2023","08/25/2023","","09/06/2023","Unit UPCs: 7049203883 7469901023 2548400000 7049203860 2548400815 7469901025 7049200000"
"Food","No","","92757","Completed","C & S Wholesale Grocers Inc.","7 Corporate Dr","","Keene","NH","	03431-5042","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","NY, NJ, CT","F-1466-2023","Class II","The following items sold at Stop & Shop stores located in the New York Metro Region:  Gourmet Garden Jalapeno Groumet Garden Roasted Garlic Gourmet Garden Italian Herb Gourmet Garden Parsley Blend Gourmet Garden Cilantro Gourmet Garden Ginger Gourmet Garden Chunky Garlic Gourmet Garden Parsley Gourmet Garden Lightly Dried Basil Gourmet Garden Gilantro Lightly Dried Bowl Gourmet Garden Lightly Dried Chives ","29,469 cases of various products, styles of pack, case sizes and counts","Perishable products were not held at an appropriate temperature.","07/19/2023","08/25/2023","","09/06/2023","Unit UPCs: 7520800165 7520800154 7520800157 7520800003 7520800065 7520800068 7520800070 8752080017 7520800155 7520800123 7520800134"
"Food","No","","92757","Completed","C & S Wholesale Grocers Inc.","7 Corporate Dr","","Keene","NH","	03431-5042","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","NY, NJ, CT","F-1467-2023","Class II","The following items sold at Stop & Shop stores located in the New York Metro Region:  Galaxy Parmeson Topping Vitro Vegan Cheddar Shreds  Vitro Cheddar Block Vitros Cheddar Slices Vitros Mozz Shreds Vitros vegan Feta Galaxy Cheddar Veggie Sliced Mozzarella Field Roast Chao Sliced Tomato Field Roast Chao Creamy Original Arivia Plant Based Cream Cheese  Galaxy Cheddar Veggie Sliced Pepper Jack Galaxy Cheddar Veggie Sliced American","29,469 cases of various products, styles of pack, case sizes and counts","Perishable products were not held at an appropriate temperature.","07/19/2023","08/25/2023","","09/06/2023","Unit UPCs: 7717264005 1093403021 1093403067 1093403010 1093403020 1093403023 7717266720 6380335631 6380335628 1093403019 7717166718 7717266722"
"Food","No","","92757","Completed","C & S Wholesale Grocers Inc.","7 Corporate Dr","","Keene","NH","	03431-5042","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","NY, NJ, CT","F-1468-2023","Class II","The following items sold at Stop & Shop stores located in the New York Metro Region:  Cleveland Kraut Classic Cleveland Kraut Beets Kimchi Vegan Mild Cabbage ","29,469 cases of various products, styles of pack, case sizes and counts","Perishable products were not held at an appropriate temperature.","07/19/2023","08/25/2023","","09/06/2023","Unit UPCs: 6998200000 6998200001 2548400739"
"Devices","No","","92772","Ongoing","Accuray Incorporated","1240 Deming Way","","Madison","WI","	53717-1954","United States","Voluntary: Firm initiated","Visit","Worldwide - US Nationwide distribution in the states of CA, GA, IL, LA, NJ, OR, PA, SC, SD, TX, and WA. There was government distribution and no military distribution. The countries of Australia, Belgium, Canada, Colombia, France, India, Indonesia, Italy, Japan, Kazakhstan, Malaysia, Poland, Saudi Arabia, South Korea, Spain, Switzerland, Taiwan, Thailand, Turkey, and United Kingdom.","Z-2489-2023","Class II","Upper roller bracket (part number 1088370) for the Gen2 gantry enclosure for the Radixact Treatment Delivery System.","82","It is possible the upper roller bracket in the Radixact System gantry enclosure may not provide enough clearance for service personnel to use a jib crane for moving components while servicing the system, resulting in possible injury to the service personnel.","08/03/2023","08/31/2023","","09/06/2023","UDI-DI number 00811376030009.  Serial numbers 4010505, 4010506, 4010507, 4010508, 4010509, 4010510, 4010511, 4010513, 4010515, 4010516, 4010517, 4010518, 4010519, 4010521, 4010522, 4010523, 4010524, 4010525, 4010526, 4010527, 4010528, 4010529, 4010530, 4010531, 4010532, 4010533, 4010536, 4010537, 4010538, 4010539, 4010541, 4010542, 4010543, 4010544, 4010545, 4010546, 4010548, 4010549, 4010550, 4010551, 4010552, 4010553, 4010554, 4010555, 4010556, 4010557, 4010558, 4010559, 4010560, 4010561, 4010562, 4010563, 4010564, 4010565, 4010566, 4010567, 4010568, 4010569, 4010570, 4010571, 4010573, 4010574, 4010577, 4010579, 4010582, 4010583, 4010584, 4010585, 4010586, 4010587, 4010588, 4010589, 4010590, 4010592, 4010593, 4010594, 4010596, 4010599, 4010607, 4010600, 4010601, and 4010609."
"Devices","No","","92776","Ongoing","Alphatec Spine, Inc.","1950 Camino Vida Roble","","Carlsbad","CA","	92008-6505","United States","Voluntary: Firm initiated","Letter","US Nationwide distribution in the states of CT, IN, TX, LA, OH, AL, NH, MA, NC, AZ, MD, NJ, IL, CA, UT, MI.","Z-2475-2023","Class II","LIF AMP, Adjustable Awl, REF 117-165, Part of the AMP System. Used with Spine Lateral Interbody Systems, IdentiTi LIF, Transcend LIF and Battalion LLIF,","29","Awl instrument adjustable drill button assembly assembled in the incorrect orientation, preventing locking feature from engaging with shaft at the desired set point; instruments lack ability to control awl depth by means of adjustable shaft advancement stop, which may lead to over insertion, dural tear, vascular/neurologic injury, adjacent tissue damage, increased operative time, revision surgery.","07/07/2023","08/28/2023","","09/06/2023","UDI-DI: 00190376228037, Lot: EM50715"
"Devices","No","","92777","Ongoing","RAYSEARCH LABORATORIES AB","Eugeniavagen 18c","","Stockholm","","	","Sweden","Voluntary: Firm initiated","E-Mail","US Nationwide distribution in the state of TN.","Z-2464-2023","Class II","RayCare software, include version number 5A, 5B, 6A, including service packs-An oncology information system used to support workflows and scheduling, as well as clinical information, planning and treatment management for oncology care.    Model Numbers: 5.0.0, 5.0.1, 5.1.1,5.1.2, 5.1.3, 6.0.0    ","1 install","An issue was found in Software RayCare 5A, 5B, 6A, including service packs, where an allergy warning against medication substance (drug ingredient) will not be displayed as expected under certain circumstances","07/17/2023","08/25/2023","","09/06/2023","Product name (build number) UDI-DI RayCare 5A (5.0.0.60390) 0735000201039620210524 RayCare 5A SP1 (5.0.1.60052) 0735000201046420220305 RayCare 5B SP1 (5.1.1.60246) 0735000201053220220316 RayCare 5B SP2 (5.1.2.60028) 0735000201062420220613 RayCare 5B SP3 (5.1.3.60023) 0735000201069320221027 RayCare 6A (6.0.0.60553) 0735000201056320220617"
"Devices","No","","92779","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","US Nationwide distribution.","Z-2490-2023","Class II","Olympus Bronchovideoscope, Models BF-1T150, BF-1T60, BF-MP60, BF-P150, BF-P60, BF-PE2, BF-TE2, BF-XT160.  ","1715 units","Complaint of endoscope model becoming lodged in the endotracheal tube connector due to diameter being too large.","07/27/2023","08/31/2023","","09/06/2023","UDI-DI: 04953170308185, 04953170288968, 04953170308161, 04953170339264, 04953170308277, 04953170339394, 04953170308178, 04953170288876, 04953170308123, 04953170339196, 04953170062988, 04953170339974, 04953170063008, 04953170339998, & 04953170340147; All Serial Numbers."
"Devices","No","","92779","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","US Nationwide distribution.","Z-2491-2023","Class II","Olympus Bronchovideoscope, Models BF-MP160F, BF-XP160F, BF-XP60.  ","1072 units","Complaint of endoscope model becoming lodged in the endotracheal tube connector due to diameter being too large.","07/27/2023","08/31/2023","","09/06/2023","UDI-DI: 04953170340048, 04953170289064, 04953170340093, 04953170289033, 04953170340116, 04953170308154, & 04953170339240; All Serial Numbers."
"Devices","No","","92779","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","US Nationwide distribution.","Z-2492-2023","Class II","Olympus Bronchovideoscope, Model BF-Q180-AC  ","416 units","Complaint of endoscope model becoming lodged in the endotracheal tube connector due to diameter being too large.","07/27/2023","08/31/2023","","09/06/2023","UDI-DI: 04953170340086; All Serial Numbers."
"Devices","No","","92779","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","US Nationwide distribution.","Z-2493-2023","Class II","Olympus Bronchovideoscope, Models BF-1T180, BF-1TQ180, BF-P180, & BF-Q180.  ","3652 units","Complaint of endoscope model becoming lodged in the endotracheal tube connector due to diameter being too large.","07/27/2023","08/31/2023","","09/06/2023","UDI-DI: 04953170308215, 04953170288975, 04953170339325, 04953170308222, 04953170289002, 04953170339349, 04953170308192, 04953170317965, 04953170339288, 04953170288883, 04953170308208, 04953170288937; All Serial Numbers."
"Devices","No","","92779","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","US Nationwide distribution.","Z-2494-2023","Class II","Olympus Bronchovideoscope, Models BF-UC180F & BF-UC190F.","4115 units","Complaint of endoscope model becoming lodged in the endotracheal tube connector due to diameter being too large.","07/27/2023","08/31/2023","","09/06/2023","UDI-DI: 04953170356360 and 04953170399831; All Serial Numbers."
"Devices","No","","92779","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","US Nationwide distribution.","Z-2495-2023","Class II","Olympus Airway Mobilescope, Models MAF-GM & MAF-TM.","1859 units","Complaint of endoscope model becoming lodged in the endotracheal tube connector due to diameter being too large.","07/27/2023","08/31/2023","","09/06/2023","UDI-DI: 04953170340369, 04953170288661, & 04953170288630; All Serial Numbers."
"Devices","No","","92779","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","US Nationwide distribution.","Z-2496-2023","Class II","Olympus Bronchovideoscope, Models BF-1TH190, BF-H190, BF-Q170, & BF-Q190.","9449 units","Complaint of endoscope model becoming lodged in the endotracheal tube connector due to diameter being too large.","07/27/2023","08/31/2023","","09/06/2023","UDI-DI: 04953170335181, 04953170434778, 04953170335174, 04953170434754, 04953170342912, 04953170335198, 04953170434792; All Serial Numbers."
"Devices","No","","92779","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","US Nationwide distribution.","Z-2497-2023","Class II","Olympus Bronchovideoscope, Models BF-MP190F.","441 units","Complaint of endoscope model becoming lodged in the endotracheal tube connector due to diameter being too large.","07/27/2023","08/31/2023","","09/06/2023","UDI-DI: 04953170395581; All Serial Numbers."
"Devices","No","","92779","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","US Nationwide distribution.","Z-2498-2023","Class II","Olympus Bronchovideoscope, Models BF-XT190.","235 units","Complaint of endoscope model becoming lodged in the endotracheal tube connector due to diameter being too large.","07/27/2023","08/31/2023","","09/06/2023","UDI-DI: 04953170402470; All Serial Numbers."
"Devices","No","","92779","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","US Nationwide distribution.","Z-2499-2023","Class II","Olympus Airway Mobilescope, Models MAF-DM2, MAF-GM2, & MAF-TM2.","122 units","Complaint of endoscope model becoming lodged in the endotracheal tube connector due to diameter being too large.","07/27/2023","08/31/2023","","09/06/2023","UDI-DI: 04953170407260, 04953170407208, and 04953170407147; All Serial Numbers."
"Devices","No","","92779","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","US Nationwide distribution.","Z-2500-2023","Class II","Olympus Bronchovideoscope, Models BF-P190 & BF-XP190.","3949 units","Complaint of endoscope model becoming lodged in the endotracheal tube connector due to diameter being too large.","07/27/2023","08/31/2023","","09/06/2023","UDI-DI: 04953170342110, 04953170434983, 04953170342134, & 04953170434990; All Serial Numbers."
"Devices","No","","92779","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","US Nationwide distribution.","Z-2501-2023","Class II","Olympus Tracheal Intubation Fiberscope, Models LF-P & LF-V.","2127 units","Complaint of endoscope model becoming lodged in the endotracheal tube connector due to diameter being too large.","07/27/2023","08/31/2023","","09/06/2023","UDI-DI: 04953170051098, 04953170452932, & 04953170156250; All Serial Numbers."
"Devices","No","","92779","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","US Nationwide distribution.","Z-2502-2023","Class II","Olympus Bronchovideoscope, Models BF-3C40 & BF-N20.","881 units","Complaint of endoscope model becoming lodged in the endotracheal tube connector due to diameter being too large.","07/27/2023","08/31/2023","","09/06/2023","UDI-DI: 04953170308130, 04953170339219, 04953170051142, & 04953170442667; All Serial Numbers."
"Devices","No","","92779","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","US Nationwide distribution.","Z-2503-2023","Class II","Olympus Bronchovideoscope, Models BF-3C160.","1004 units","Complaint of endoscope model becoming lodged in the endotracheal tube connector due to diameter being too large.","07/27/2023","08/31/2023","","09/06/2023","UDI-DI: 04953170340031 & 04953170063039; All Serial Numbers."
"Devices","No","","92779","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","US Nationwide distribution.","Z-2504-2023","Class II","Olympus Tracheal Intubation Fiberscope, Models LF-DP, LF-GP, & LF-TP.","10801 units","Complaint of endoscope model becoming lodged in the endotracheal tube connector due to diameter being too large.","07/27/2023","08/31/2023","","09/06/2023","UDI-DI: 04953170136856, 04953170340192, 04953170061998, 04953170340215, 04953170317576, & 04953170136825; All Serial Numbers."
