Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-0983-2023","Class II","oxyTOCIN, 20 units added to dextrose 5%/lactated ringers 1000 mL, IV Bag, Rx Only, This drug was repacked by CAPS, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-6031-1","463 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-249711, Exp. 8/20/2023; 36-250340, Exp. 8/23/2023; 36-251645, Exp. 8/27/2023"
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-0984-2023","Class II","oxyTOCIN 20 units added to Lactated Ringer's 1000 mL, IV Bag, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-6038-1","9504 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-247256, 36-247525, 36-247259, Exp. 7/14/2023; 36-247782, 36-247784, Exp. 7/15/2023; 36-247980, Exp. 7/16/2023; 36-248274, 36-248275, Exp. 7/19/2023; 36-248732, 36-248733, 36-248734, 36-248735, Exp. 7/21/2023; 36-248971, 36-248990, Exp. 7/22/2023; 36-249510, 36-249511, 36-249512, Exp. 7/24/2023; 36-249722, 36-249723, Exp. 7/26/2023; 36-251196, 36-251198, Exp. 7/30/2023; 36-251431, 36-251432, 36-251433, Exp. 8/3/2023; 36-251985, 36-251986, 36-251987, 36-251989, Exp. 8/5/2023; 36-256901, 36-256902, 36-256903, 36-256904, 36-256906, Exp. 8/20/2023"
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-0985-2023","Class II","Neonatal TPN Starter Bag, Amino Acids (trophamine) 2%/Dextrose 10%, Total Volume = 250mL, IV Bag, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0400-1","128 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-251458, Exp. 7/14/2023; 36-251695, Exp. 7/15/2023; 36-256027, Exp. 7/28/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-0986-2023","Class II","oxyTOCIN 30 units added to 0.9% sodium chloride 500 mL, IV Bag, Rx only, This drug was repacked by CAPS, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-6044-1","130,250 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-238820, 36-238821, 36-238822, 36-238824, 36-238825, Exp. 7/10/2023; 36-239686, 36-239687, 36-239688, 36-239689, 36-239690, 36-239691, 36-239692, 36-239693, 36-239696, 36-239697, 36-239699, 36-239700, Exp. 7/12/2023; 36-239915, 36-239916, 36-239917, 36-239918, 36-239919, 36-239922, 36-239923, Exp. 7/13/2023; 36-240165, 36-240168, 36-240170, 36-240171, 36-240173, 36-240174, Exp. 7/16/2023; 36-240260, 36-240261, 36-240262, Exp. 7/17/2023; 36-240823, 36-240824, 36-240826, 36-240827, 36-240828, 36-240829, 36-240830, 36-240831, 36-240832, 36-240833, 36-240834, Exp. 7/18/2023; 36-241141, 36-241142, 36-241143, 36-241144, 36-241145, 36-241146, 36-241439, Exp. 7/19/2023; 36-241511, 36-241515, 36-241517, 36-241518, 36-241523, 36-241526, 36-241528, Exp. 7/20/2023; 36-241671, 36-241672, 36-241673, 36-241675, 36-241677, 36-241679, 36-241682, 36-241684, 36-241689, Exp. 7/21/2023; 36-241824, 36-241826, 36-241827, 36-241828, 36-241829, 36-241830, 36-241833, 36-241835, 36-241837, 36-241839, 36-241841, 36-241843, 36-241844, 36-241845, 36-241846, Exp. 7/23/2023; 36-241998, 36-242000, 36-242002, 36-242005, 36-242009, 36-242026, 36-242037, 36-242040, 36-242209, 36-242208, Exp. 7/24/2023; 36-242421, 36-242427, 36-242431, 36-242442, 36-242447, 36-242456, 36-242464, 36-242465, Exp. 7/25/2023; 36-242708, 36-242712, 36-243054, Exp. 7/26/2023; 36-243154, 36-243158, 36-243160, 36-243175, 36-243204, 36-243647, 36-243648, Exp. 7/27/2023; 36-243548, 36-243549, Exp. 7/30/2023; 36-243840, 36-243841, Exp. 7/31/2023; 36-245111, 36-245014, 36-245015, 36-245109, 36-245110, 36-245113, 36-245114, 36-245116, Exp. 8/1/2023; 36-245569, 36-245570, 36-245573, 36-245575, 36-246366, 36-246367, Exp. 8/2/2023; 36-246226, 36-246229, 36-246237, 36-246251, 36-246617, 36-246643, Exp. 8/3/2023; 36-246594, 36-246595, 36-246596, 36-246597, 36-246612, 36-246613, 36-246614, 36-246616, 36-246681, 36-246683, 36-246684, 36-246685, 36-246686, 36-246687, 36-246689, Exp. 8/6/2023; 36-246842, 36-246847, 36-246848, 36-246849, 36-246850, 36-246853, 36-246855, 36-246881, Exp. 8/7/2023; 36-247243, 36-247245, 36-247246, 36-247248, 36-247249, 36-247250, 36-247251, 36-247252, 36-247253, Exp. 8/8/2023; 36-247600, 36-247601, 36-247602, 36-247603, 36-247604, 36-247606, 36-247692, 36-247694, 36-247695, 36-247696, 36-247697, 36-247698, 36-247699, Exp. 8/9/2023; 36-248365, 36-248366, Exp. 8/11/2023; 36-248212, 36-248231, 36-248236, 36-248238, 36-248240, 36-248241, 36-248243, Exp. 8/13/2023; 36-248510, 36-248515, 36-248518, Exp. 8/14/2023; 36-248729, 36-248730, 36-248872, 36-248873, 36-248875, 36-248878, 36-248879, 36-248876, Exp. 8/15/2023; 36-248949, 36-248952, 36-248953, 36-248954, 36-248955, 36-248957, 36-248959, 36-248967, 36-248968, 36-248969, 36-248970, Exp. 8/16/2023; 36-249326, 36-249327, 36-249328, 36-249329, 36-249330, 36-249331, 36-249332, 36-249333, 36-249334, 36-249335, 36-249336, 36-249337, 36-249338, Exp. 8/17/2023; 36-249666, 36-249667, 36-249668, 36-249670, Exp. 8/20/2023; 36-249725, 36-249726, 36-249729, 36-249730, 36-249731, 36-249732, 36-249733, 36-249734, 36-249735, 36-249740, Exp. 8/21/2023; 36-249989, 36-249990, 36-249994, 36-250229, 36-250423, Exp. 8/22/2023; 36-250430, 36-250431, 36-250432, 36-250434, 36-250436, 36-250437, 36-250968, 36-250969, 36-250970, 36-250971, 36-250972, 36-250973, 36-250974, 36-250975, Exp. 8/23/2023;  36-251032, 36-251033, 36-251034, 36-251035, 36-251036, 36-251037, 36-251038, 36-251039, 36-251040, 36-251041, 36-251042, 36-251044, 36-251045, Exp. 8/24/2023; 36-251414, 36-251415, 36-251417, 36-251418, 36-251419, 36-251420, 36-251421, 36-251422, 36-251423, 36-251424, 36-251425, 36-251426, 36-251427, 36-251428, 36-251429, 36-251430, Exp. 8/28/2023; 36-251729, 36-251731, 36-251754, 36-251755, 36-251756, 36-251757, 36-251759, 36-251760, 36-251761, 36-251762, 36-251763, 36-251764, 36-251758, Exp. 8/29/2023; 36-251945, 36-251952, 36-251959, 36-251963, 36-251967, 36-251970, 36-251978, 36-251983, 36-251977, Exp. 8/30/2023; 36-254467, 36-254474, 36-254482, 36-254499, 36-254503, 36-254508, 36-254511, 36-254516, 36-254520, 36-254524, 36-255281, Exp. 9/5/2023; 36-254930, 36-254931, 36-254932, 36-254933, 36-254934, 36-254935, 36-254936, Exp. 9/6/2023; 36-255615, Exp. 9/7/2023"
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-0987-2023","Class II","NORepinephrine 4 mg/250 mL added to 0.9% sodium chloride 16 mcg/mL, IV Bag, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043,  NDC: 72196-8097-1","I,I87 bags.","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-241043, 36-241044, 36-241045, 36-241046, Exp. 7/18/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-0988-2023","Class II","norepinephrine, 16 mg, added to dextrose 5% 250 mL, IV Bag, CONCENTRATION 64 mcg/mL, Rx Only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC 72196-8095-1","80 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-257069, Exp. 9/14/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-0989-2023","Class II","potassium phosphate 15 mmole added to 0.9% sodium Chloride 250 mL, IV Bag, RX Only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-6060-1","7469 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-239332, Exp. 7/11/2023; 36-241113, Exp. 7/18/2023; 36-242467, 7/25/2023; 36-243530, 36-243659, Exp. 7/30/2023; 36-244888, 8/1/2023, 36-245657, 36-245658, Exp. 8/2/2023; 36-246835, Exp. 8/7/2023; 36-247595, Exp. 8/9/2023; 36-248736, Exp. 8/15/2023;  36-248984, 36-248985, Exp. 8/16/2023; 36-250054, 36-250055, 36-250056, 36-250057, 36-250058, Exp. 8/22/2023; 36-251046, 36-251047, 36-251048, 36-251049, Exp. 8/24/2023; 36-251975, Exp. 8/30/2023; 36-255877, 36-255878, 36-255879, Exp. 9/10/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-0990-2023","Class II","potassium phosphate, 30 mmole added to 0.9% sodium Chloride 500mL, IV Bag, RX Only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-7016-1","234 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-256240, Exp.9/12/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-0991-2023","Class II","Neonatal TPN Starter Bag, Amino Acids (trophamine) 2%/Dextrose 10% with **low calcium** and HEPARIN, IV Bag, total volume = 250mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0425-1","24 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-254923, Exp. 7/22/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-0992-2023","Class II","Neonatal TPN Starter Bag, Amino Acids (trophamine) 2%/Dextrose 10% with CALCIUM, total volume = 250mL, IV Bag, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0401-1","48 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-254911, Exp. 7/22/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-0993-2023","Class II","Neonatal TPN Starter Bag, Amino Acids (trophamine) 2%/Dextrose 10% with CALCIUM and HEPARIN, total volume = 250mL, IV Bag, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0416-1","188 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-254909, Exp. 7/22/2023; 36-256333, Exp. 7/29/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-0994-2023","Class II","Neonatal TPN Starter Bag, Amino Acids (Trophamine) 2%/Dextrose 5% with CALCIUM and HEPARIN, total volume = 250mL, IV Bag, Rx Only, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0415-1","68 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-251453, Exp. 7/14/2023; 36-252361, Exp. 7/17/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-0995-2023","Class II","Neonatal TPN Starter Bag, Amino Acids (trophamine) 2.5%/Dextrose 10%, total volume = 250mL, IV Bag, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0402-1","80 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-254910, Exp. 7/22/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-0996-2023","Class II","Neonatal TPN Starter Bag, Amino Acids (Trophamine) 2.5%/Dextrose 10% with CALCIUM and HEPARIN, total volume = 250mL, IV Bag, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0418-1","296 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-251202, Exp. 7/10/2023; 36-252135, Exp. 7/16/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-0997-2023","Class II","Neonatal TPN Starter Bag, Amino Acids (Trophamine) 3%/Dextrose 10%, total volume = 250mL, IV Bag,  Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0404-1","356 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-251326, Exp. 7/13/2023; 36-251451, Exp. 7/14/2023; 36-254915, Exp. 7/22/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-0998-2023","Class II","Neonatal TPN Starter Bag, Amino Acids (trophamine) 3%/Dextrose 10% with **low calcium** and HEPARIN, IV Bag, total volume = 250mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0428-1","420 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-251195, Exp. 7/10/2023; 36-252139, Exp. 7/16/2023; 36-252363, Exp. 7/17/2023; 36-254922, Exp. 7/22/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-0999-2023","Class II","Neonatal TPN Starter Bag, Amino Acids (trophamine) 3%/Dextrose 10% with CALCIUM, total volume = 250mL, IV Bag, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0405-1","84 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-251696, Exp. 7/15/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1000-2023","Class II","Neonatal TPN Starter Bag, Amino Acids (trophamine) 3%/Dextrose 10% with CALCIUM and HEPARIN, IV Bag, total volume = 250mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0420-1","516 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-251200, 36-251209, Exp. 7/10/2023; 36-252140, Exp. 7/16/2023; 36-256334, 36-256335, Exp. 7/29/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1001-2023","Class II","Neonatal TPN Starter Bag, Amino Acids (trophamine) 3%/Dextrose 5% with **low calcium** and HEPARIN, IV Bag, total volume = 250mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0427-1","68 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-252082, Exp. 7/16/2023; 36-254925, Exp. 7/22/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1002-2023","Class II","Neonatal TPN Starter Bag, Amino Acids (trophamine) 3%/Dextrose 5% with CALCIUM, total volume = 250mL, IV Bag, Rx Only, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0413-1","96 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-256336, Exp. 7/29/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1003-2023","Class II","oxyTOCIN 30 units added to dextrose 5%/lactated ringers 500 mL, IV Bag, Rx Only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-6032-1","497 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-249712, Exp. 8/20/2023; 36-250059, Exp. 8/22/2023"
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1004-2023","Class II","Neonatal TPN Starter Bag, Amino Acids (trophamine) 3%/Dextrose 5% with CALCIUM and HEPARIN, IV Bag, total volume = 250mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043. NDC: 72196-0419-1","224 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-251207, Exp. 7/10/2023; 36-256337, Exp. 7/29/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1005-2023","Class II","Neonatal TPN Starter Bag, Amino Acids (trophamine) 3.5%/Dextrose 10% with **low calcium** and HEPARIN, IV Bag, total volume = 250mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0429-1","304 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-251203, Exp. 7/10/2023; 36-254924, Exp. 7/22/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1006-2023","Class II","Neonatal TPN Starter Bag, Amino Acids (trophamine) 3.5%/Dextrose 10%, total volume = 250mL, IV Bag, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0406-1","108 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-256338, Exp. 7/29/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1007-2023","Class II","Neonatal TPN Starter Bag, Amino Acids (trophamine) 3.5%/Dextrose 10% with CALCIUM, total volume = 250mL, IV Bag, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043,NDC: 72196-0407-1","156 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-251206, Exp. 7/10/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1008-2023","Class II","Neonatal TPN Starter Bag, Amino Acids (Trophamine) 3.5%/Dextrose 10% with CALCIUM and HEPARIN, IV Bag, total volume = 250mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043,  NDC: 72196-0421-1","124 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-254913, Exp. 7/22/2023; 36-256706, 7/30/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1009-2023","Class II","Neonatal TPN Starter Bag, Amino Acids (trophamine) 3.5%/Dextrose 10% with HEPARIN, IV Bag, total volume = 250mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0431-1","244 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-251452, Exp. 7/14/2023; 36-254918, Exp. 7/22/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1010-2023","Class II","Neonatal TPN Starter Bag, Amino Acids (trophamine) 4%/Dextrose 10%, total volume = 250mL, IV Bag, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0408-1","192 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-251201, Exp. 7/10/2023; 36-254907, Exp. 7/22/2023; 36-256030, Exp. 7/28/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1011-2023","Class II","Neonatal TPN Starter Bag, Amino Acids (trophamine) 4%/Dextrose 10% with CALCIUM and HEPARIN, IV Bags, total volume = 250mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0422-1","420 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-251208, Exp. 7/10/2023; 36-252137, Exp. 7/16/2023; 36-254920, 36-254926, Exp. 7/22/2023; 36-256529, Exp. 7/29/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1012-2023","Class II","oxyTOCIN 30 units added to Lactated Ringer's 500 mL, IV Bag, Rx only, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-6039-1","33,073 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-247353, Exp. 7/13/2023; 36-247260, 36-247261, 36-247262, Exp. 7/14/2023; 36-248215, 36-248218, 36-248222, Exp. 7/19/2023; 36-248861, 36-248862, 36-248863, 36-248865, Exp. 7/21/2023; 36-249513, 36-249514, 36-249659, 36-249693, Exp. 7/24/2023; 36-249661, 36-249662, 36-249663, 36-249664, 36-249665, Exp. 7/26/2023; 36-249750, 36-249754, 36-249755, 36-249756, 36-249757, Exp. 7/27/2023; 36-249995, 36-249996, 36-249997, 36-249999, 36-250001, 36-250003, 36-250230, Exp. 7/28/2023; 36-250424, 36-250425, 36-250426, 36-250427, 36-250428, 36-250429, Exp. 7/29/2023; 36-251374, 36-251375, 36-251376, 36-251377, 36-251378, 36-251379, 36-251380, 36-251381, 36-251382, Exp. 8/2/2023; 36-251438, 36-251441, 36-251442, Exp. 8/3/2023; 36-251799, 36-251801, 36-251802, 36-251803, 36-251805, 36-251806, 36-251804, Exp. 8/4/2023; 36-251993, 36-251995, 36-251996, Exp. 8/5/2023; 36-252202, Exp. 8/6/2023; 36-252470, 36-252474, 36-252476, 36-252477, 36-252478, Exp. 8/9/2023; 36-254387, 36-254388, 36-254389, 36-254390, 36-254391, 36-254392, 36-254393, 36-254398, 36-254399, Exp. 8/10/2023; 36-254666, 36-254807, Exp. 8/11/2023"
