Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info
"Devices","No","","92660","Ongoing","Covidien LP","15 Hampshire St","","Mansfield","MA","	02048-1113","United States","Voluntary: Firm initiated","Letter","US Nationwide - Worldwide Distribution  Foreign:  Argentina Austria Bahrain Bangladesh Belgium Brazil Brunei Darussalam Canada Cayman Islands China Costa Rica Czech Republic Denmark Dominican Republic Finland France French Polynesia Germany Greece Hungary India Iran, Islamic Republic Of Ireland Italy Kuwait Malaysia Maldives Mauritius Mexico Nepal Netherlands New Caledonia Nicaragua Norway Philippines Poland Portugal Puerto Rico Saudi Arabia Singapore Slovakia South Africa Spain Sri Lanka Sweden Switzerland Thailand Turkey United Arab Emirates United Kingdom ","Z-2377-2023","Class I","MAHURKAR 12 Fr High Pressure Triple Lumen Acute Dialysis Catheter, 24 cm, Straight Extensions, PASS Tray    REF: 8888104004HP","519 units","Catheter center lumen was found to have an occlusion in the tip of the catheter; the source of the occlusion an excessive MDX, a silicone-based lubricant which coats the catheter tip. An occluded, partially or fully, and/or uncured or excessive MDX may dislodge from the catheter lead to  full catheter obstruction resulting in delay to treatment and partial obstruction resulting in reduced flow, or particulate dislodgement that may result in delay to treatment, hemolysis, embolism/embolus or thrombosis/thrombus","06/28/2023","08/11/2023","","08/23/2023","GTIN: 20884521128061  LOT Numbers: 2200400292"
"Devices","No","","92660","Ongoing","Covidien LP","15 Hampshire St","","Mansfield","MA","	02048-1113","United States","Voluntary: Firm initiated","Letter","US Nationwide - Worldwide Distribution  Foreign:  Argentina Austria Bahrain Bangladesh Belgium Brazil Brunei Darussalam Canada Cayman Islands China Costa Rica Czech Republic Denmark Dominican Republic Finland France French Polynesia Germany Greece Hungary India Iran, Islamic Republic Of Ireland Italy Kuwait Malaysia Maldives Mauritius Mexico Nepal Netherlands New Caledonia Nicaragua Norway Philippines Poland Portugal Puerto Rico Saudi Arabia Singapore Slovakia South Africa Spain Sri Lanka Sweden Switzerland Thailand Turkey United Arab Emirates United Kingdom ","Z-2378-2023","Class I","MAHURKAR 12 Fr Triple Lumen Acute Dialysis Catheter, 20 cm, Straight Extensions, Kit  REF: 8888340629","655 units","Catheter center lumen was found to have an occlusion in the tip of the catheter; the source of the occlusion an excessive MDX, a silicone-based lubricant which coats the catheter tip. An occluded, partially or fully, and/or uncured or excessive MDX may dislodge from the catheter lead to  full catheter obstruction resulting in delay to treatment and partial obstruction resulting in reduced flow, or particulate dislodgement that may result in delay to treatment, hemolysis, embolism/embolus or thrombosis/thrombus","06/28/2023","08/11/2023","","08/23/2023","GTIN: 20884521057019  LOT Numbers: 1921300069 2227800100"
"Devices","No","","92660","Ongoing","Covidien LP","15 Hampshire St","","Mansfield","MA","	02048-1113","United States","Voluntary: Firm initiated","Letter","US Nationwide - Worldwide Distribution  Foreign:  Argentina Austria Bahrain Bangladesh Belgium Brazil Brunei Darussalam Canada Cayman Islands China Costa Rica Czech Republic Denmark Dominican Republic Finland France French Polynesia Germany Greece Hungary India Iran, Islamic Republic Of Ireland Italy Kuwait Malaysia Maldives Mauritius Mexico Nepal Netherlands New Caledonia Nicaragua Norway Philippines Poland Portugal Puerto Rico Saudi Arabia Singapore Slovakia South Africa Spain Sri Lanka Sweden Switzerland Thailand Turkey United Arab Emirates United Kingdom ","Z-2379-2023","Class I","MAHURKAR 12 Fr High Pressure Triple Lumen Acute Dialysis Catheter, 20 cm, Straight Extensions, Kit  REF: 8888340629HP","7293 units","Catheter center lumen was found to have an occlusion in the tip of the catheter; the source of the occlusion an excessive MDX, a silicone-based lubricant which coats the catheter tip. An occluded, partially or fully, and/or uncured or excessive MDX may dislodge from the catheter lead to  full catheter obstruction resulting in delay to treatment and partial obstruction resulting in reduced flow, or particulate dislodgement that may result in delay to treatment, hemolysis, embolism/embolus or thrombosis/thrombus","06/28/2023","08/11/2023","","08/23/2023","GTIN: 10884521128071, 20884521128078 LOT Numbers: 1926100313 1926100314 1926100315 1933000064 2034900046 2102200138 2107700127 2113300296 2119400212 2123000099 2130800131 2203300174 2230400227"
"Devices","No","","92660","Ongoing","Covidien LP","15 Hampshire St","","Mansfield","MA","	02048-1113","United States","Voluntary: Firm initiated","Letter","US Nationwide - Worldwide Distribution  Foreign:  Argentina Austria Bahrain Bangladesh Belgium Brazil Brunei Darussalam Canada Cayman Islands China Costa Rica Czech Republic Denmark Dominican Republic Finland France French Polynesia Germany Greece Hungary India Iran, Islamic Republic Of Ireland Italy Kuwait Malaysia Maldives Mauritius Mexico Nepal Netherlands New Caledonia Nicaragua Norway Philippines Poland Portugal Puerto Rico Saudi Arabia Singapore Slovakia South Africa Spain Sri Lanka Sweden Switzerland Thailand Turkey United Arab Emirates United Kingdom ","Z-2380-2023","Class I","MAHURKAR 12 Fr Triple Lumen Acute Dialysis Catheter, 24 cm, Straight Extensions, Kit  REF: 8888340637","775 units","Catheter center lumen was found to have an occlusion in the tip of the catheter; the source of the occlusion an excessive MDX, a silicone-based lubricant which coats the catheter tip. An occluded, partially or fully, and/or uncured or excessive MDX may dislodge from the catheter lead to  full catheter obstruction resulting in delay to treatment and partial obstruction resulting in reduced flow, or particulate dislodgement that may result in delay to treatment, hemolysis, embolism/embolus or thrombosis/thrombus","06/28/2023","08/11/2023","","08/23/2023","GTIN: 20884521057026 LOT Numbers: 2119400209 2122900117 2124600187"
"Devices","No","","92660","Ongoing","Covidien LP","15 Hampshire St","","Mansfield","MA","	02048-1113","United States","Voluntary: Firm initiated","Letter","US Nationwide - Worldwide Distribution  Foreign:  Argentina Austria Bahrain Bangladesh Belgium Brazil Brunei Darussalam Canada Cayman Islands China Costa Rica Czech Republic Denmark Dominican Republic Finland France French Polynesia Germany Greece Hungary India Iran, Islamic Republic Of Ireland Italy Kuwait Malaysia Maldives Mauritius Mexico Nepal Netherlands New Caledonia Nicaragua Norway Philippines Poland Portugal Puerto Rico Saudi Arabia Singapore Slovakia South Africa Spain Sri Lanka Sweden Switzerland Thailand Turkey United Arab Emirates United Kingdom ","Z-2381-2023","Class I","MAHURKAR 12 Fr High Pressure Triple Lumen Acute Dialysis Catheter, 24 cm, Straight Extensions, Kit  REF: 8888340637HP","2425 units","Catheter center lumen was found to have an occlusion in the tip of the catheter; the source of the occlusion an excessive MDX, a silicone-based lubricant which coats the catheter tip. An occluded, partially or fully, and/or uncured or excessive MDX may dislodge from the catheter lead to  full catheter obstruction resulting in delay to treatment and partial obstruction resulting in reduced flow, or particulate dislodgement that may result in delay to treatment, hemolysis, embolism/embolus or thrombosis/thrombus","06/28/2023","08/11/2023","","08/23/2023","GTIN: 10884521128088, 20884521128085 LOT Numbers: Lot Number 1907700088 2015100039 2019500217 2107700128 2113300287"
"Devices","No","","92660","Ongoing","Covidien LP","15 Hampshire St","","Mansfield","MA","	02048-1113","United States","Voluntary: Firm initiated","Letter","US Nationwide - Worldwide Distribution  Foreign:  Argentina Austria Bahrain Bangladesh Belgium Brazil Brunei Darussalam Canada Cayman Islands China Costa Rica Czech Republic Denmark Dominican Republic Finland France French Polynesia Germany Greece Hungary India Iran, Islamic Republic Of Ireland Italy Kuwait Malaysia Maldives Mauritius Mexico Nepal Netherlands New Caledonia Nicaragua Norway Philippines Poland Portugal Puerto Rico Saudi Arabia Singapore Slovakia South Africa Spain Sri Lanka Sweden Switzerland Thailand Turkey United Arab Emirates United Kingdom ","Z-2382-2023","Class I","MAHURKAR 12 Fr High Pressure Triple Lumen Acute Dialysis Catheter, 16 cm, Curved Extensions  REF: 8888345512HP","600 units","Catheter center lumen was found to have an occlusion in the tip of the catheter; the source of the occlusion an excessive MDX, a silicone-based lubricant which coats the catheter tip. An occluded, partially or fully, and/or uncured or excessive MDX may dislodge from the catheter lead to  full catheter obstruction resulting in delay to treatment and partial obstruction resulting in reduced flow, or particulate dislodgement that may result in delay to treatment, hemolysis, embolism/embolus or thrombosis/thrombus","06/28/2023","08/11/2023","","08/23/2023","GTIN: 20884521128108 LOT Numbers: 2018800014 2023400145 2027200276 2119400215 2130800064 2201000047"
"Devices","No","","92660","Ongoing","Covidien LP","15 Hampshire St","","Mansfield","MA","	02048-1113","United States","Voluntary: Firm initiated","Letter","US Nationwide - Worldwide Distribution  Foreign:  Argentina Austria Bahrain Bangladesh Belgium Brazil Brunei Darussalam Canada Cayman Islands China Costa Rica Czech Republic Denmark Dominican Republic Finland France French Polynesia Germany Greece Hungary India Iran, Islamic Republic Of Ireland Italy Kuwait Malaysia Maldives Mauritius Mexico Nepal Netherlands New Caledonia Nicaragua Norway Philippines Poland Portugal Puerto Rico Saudi Arabia Singapore Slovakia South Africa Spain Sri Lanka Sweden Switzerland Thailand Turkey United Arab Emirates United Kingdom ","Z-2383-2023","Class I","MAHURKAR 12 Fr High Pressure Triple Lumen Acute Dialysis Catheter, 20 cm, Curved Extensions							    REF: 8888345520HP","295 units","Catheter center lumen was found to have an occlusion in the tip of the catheter; the source of the occlusion an excessive MDX, a silicone-based lubricant which coats the catheter tip. An occluded, partially or fully, and/or uncured or excessive MDX may dislodge from the catheter lead to  full catheter obstruction resulting in delay to treatment and partial obstruction resulting in reduced flow, or particulate dislodgement that may result in delay to treatment, hemolysis, embolism/embolus or thrombosis/thrombus","06/28/2023","08/11/2023","","08/23/2023","GTIN: 20884521128115 LOT Numbers: 2018800011 2203900129"
"Devices","No","","92660","Ongoing","Covidien LP","15 Hampshire St","","Mansfield","MA","	02048-1113","United States","Voluntary: Firm initiated","Letter","US Nationwide - Worldwide Distribution  Foreign:  Argentina Austria Bahrain Bangladesh Belgium Brazil Brunei Darussalam Canada Cayman Islands China Costa Rica Czech Republic Denmark Dominican Republic Finland France French Polynesia Germany Greece Hungary India Iran, Islamic Republic Of Ireland Italy Kuwait Malaysia Maldives Mauritius Mexico Nepal Netherlands New Caledonia Nicaragua Norway Philippines Poland Portugal Puerto Rico Saudi Arabia Singapore Slovakia South Africa Spain Sri Lanka Sweden Switzerland Thailand Turkey United Arab Emirates United Kingdom ","Z-2384-2023","Class I","MAHURKAR 12 Fr Triple Lumen Acute Dialysis Catheter, 13 cm, Curved Extensions, Kit""							  						  REF: 8888345603","45880 units","Catheter center lumen was found to have an occlusion in the tip of the catheter; the source of the occlusion an excessive MDX, a silicone-based lubricant which coats the catheter tip. An occluded, partially or fully, and/or uncured or excessive MDX may dislodge from the catheter lead to  full catheter obstruction resulting in delay to treatment and partial obstruction resulting in reduced flow, or particulate dislodgement that may result in delay to treatment, hemolysis, embolism/embolus or thrombosis/thrombus","06/28/2023","08/11/2023","","08/23/2023","GTIN: 10884521006768/ 20884521006765 LOT Numbers: 1907700093 1908400296 1914400157 1914400158 1914800241 1914800242 1914800243 1915800144 1915800145 1916500157 1920700126 1921100198 1921100199 1921100201 1921300056 1921300057 1928700083 1932300211 2000700063 2000700064 2001400084 2002100115 2002900099 2002900103 2002900104 2005700211 2005700212 2007800069 2007800070 2007800088 2009000047 2009400127 2010800201 2010800203 2010800204 2010800206 2010800207 2015100040 2015100043 2017400082 2019500192 2131200161 2131200162 2131200163 2227800106 2227800111 2227800112 2227800114 2227800115 2230400303 2230400304 2232700203"
"Devices","No","","92660","Ongoing","Covidien LP","15 Hampshire St","","Mansfield","MA","	02048-1113","United States","Voluntary: Firm initiated","Letter","US Nationwide - Worldwide Distribution  Foreign:  Argentina Austria Bahrain Bangladesh Belgium Brazil Brunei Darussalam Canada Cayman Islands China Costa Rica Czech Republic Denmark Dominican Republic Finland France French Polynesia Germany Greece Hungary India Iran, Islamic Republic Of Ireland Italy Kuwait Malaysia Maldives Mauritius Mexico Nepal Netherlands New Caledonia Nicaragua Norway Philippines Poland Portugal Puerto Rico Saudi Arabia Singapore Slovakia South Africa Spain Sri Lanka Sweden Switzerland Thailand Turkey United Arab Emirates United Kingdom ","Z-2385-2023","Class I","MAHURKAR 12 Fr High Pressure Triple Lumen Acute Dialysis Catheter, 13 cm, Curved Extensions, Kit							  						  REF: 8888345603HP","2685 units","Catheter center lumen was found to have an occlusion in the tip of the catheter; the source of the occlusion an excessive MDX, a silicone-based lubricant which coats the catheter tip. An occluded, partially or fully, and/or uncured or excessive MDX may dislodge from the catheter lead to  full catheter obstruction resulting in delay to treatment and partial obstruction resulting in reduced flow, or particulate dislodgement that may result in delay to treatment, hemolysis, embolism/embolus or thrombosis/thrombus","06/28/2023","08/11/2023","","08/23/2023","GTIN: 20884521128139 LOT Numbers: 2017400081 2028300087 2113300282 2133700046 2227800105"
"Devices","No","","92660","Ongoing","Covidien LP","15 Hampshire St","","Mansfield","MA","	02048-1113","United States","Voluntary: Firm initiated","Letter","US Nationwide - Worldwide Distribution  Foreign:  Argentina Austria Bahrain Bangladesh Belgium Brazil Brunei Darussalam Canada Cayman Islands China Costa Rica Czech Republic Denmark Dominican Republic Finland France French Polynesia Germany Greece Hungary India Iran, Islamic Republic Of Ireland Italy Kuwait Malaysia Maldives Mauritius Mexico Nepal Netherlands New Caledonia Nicaragua Norway Philippines Poland Portugal Puerto Rico Saudi Arabia Singapore Slovakia South Africa Spain Sri Lanka Sweden Switzerland Thailand Turkey United Arab Emirates United Kingdom ","Z-2386-2023","Class I","MAHURKAR 12 Fr Triple Lumen Acute Dialysis Catheter, 16 cm, Curved Extensions, Kit""							  			  REF: 8888345611","69987 units","Catheter center lumen was found to have an occlusion in the tip of the catheter; the source of the occlusion an excessive MDX, a silicone-based lubricant which coats the catheter tip. An occluded, partially or fully, and/or uncured or excessive MDX may dislodge from the catheter lead to  full catheter obstruction resulting in delay to treatment and partial obstruction resulting in reduced flow, or particulate dislodgement that may result in delay to treatment, hemolysis, embolism/embolus or thrombosis/thrombus","06/28/2023","08/11/2023","","08/23/2023","GTIN:10884521006782 / 20884521006789 LOT Numbers: Lot Number 1907700087 1915800147 1915800149 1924500084 1924500085 1924500087 1924500088 1933000070 1933000071 1933000073 1934300131 1934300134 1934300135 1934300136 1934400128 1934400174 1935100073 1935100074 1935100085 1935100086 1935100087 1935100088 2000700065 2000700066 2002100112 2002100114 2002900106 2003900122 2003900123 2005500062 2005500064 2006500075 2007800071 2007800072 2007800073 2009200094 2009300094 2009300095 2009300096 2010800205 2011300096 2011300098 2011300099 2017400084 2018800018 2018800021 2018800023 2019500195 2019500198 2029700145 2032300067 2032800039 2032800040 2033100068 2033100069 2104100115 2122900118 2122900159 2122900161 2122900195 2122900217 2122900276 2122900277 2123000092 2123000115 2124600186 2124600190 2127300095 2131200168 2131200172 2131200175 2131200178 2131200179 2133700137 2133700138 2133700140 2230400265 2230400277 2230400278 2234800082"
"Devices","No","","92660","Ongoing","Covidien LP","15 Hampshire St","","Mansfield","MA","	02048-1113","United States","Voluntary: Firm initiated","Letter","US Nationwide - Worldwide Distribution  Foreign:  Argentina Austria Bahrain Bangladesh Belgium Brazil Brunei Darussalam Canada Cayman Islands China Costa Rica Czech Republic Denmark Dominican Republic Finland France French Polynesia Germany Greece Hungary India Iran, Islamic Republic Of Ireland Italy Kuwait Malaysia Maldives Mauritius Mexico Nepal Netherlands New Caledonia Nicaragua Norway Philippines Poland Portugal Puerto Rico Saudi Arabia Singapore Slovakia South Africa Spain Sri Lanka Sweden Switzerland Thailand Turkey United Arab Emirates United Kingdom ","Z-2387-2023","Class I","MAHURKAR 12 Fr High Pressure Triple Lumen Acute Dialysis Catheter, 16 cm, Curved Extensions, Kit						  					  REF: 8888345611HP  ","32125 units","Catheter center lumen was found to have an occlusion in the tip of the catheter; the source of the occlusion an excessive MDX, a silicone-based lubricant which coats the catheter tip. An occluded, partially or fully, and/or uncured or excessive MDX may dislodge from the catheter lead to  full catheter obstruction resulting in delay to treatment and partial obstruction resulting in reduced flow, or particulate dislodgement that may result in delay to treatment, hemolysis, embolism/embolus or thrombosis/thrombus","06/28/2023","08/11/2023","","08/23/2023","GTIN: 10884521128149 / 20884521128146  LOT Numbers: 1908400297 1908400298 1908400299 1908800136 1920500260 1924500090 1926100317 1926100318 1926800467 2018800025 2018800044 2018800045 2018800046 2019500187 2020500079 2021000109 2021000110 2021000111 2023400151 2102200137 2102600093 2104100085 2113000069 2113300288 2116200130 2116500175 2119400217 2119400219 2131200183 2203300166 2203300169 2203300170 2203300173 2203300175 2232700163 2232700197 2232700207 2234800070"
"Devices","No","","92660","Ongoing","Covidien LP","15 Hampshire St","","Mansfield","MA","	02048-1113","United States","Voluntary: Firm initiated","Letter","US Nationwide - Worldwide Distribution  Foreign:  Argentina Austria Bahrain Bangladesh Belgium Brazil Brunei Darussalam Canada Cayman Islands China Costa Rica Czech Republic Denmark Dominican Republic Finland France French Polynesia Germany Greece Hungary India Iran, Islamic Republic Of Ireland Italy Kuwait Malaysia Maldives Mauritius Mexico Nepal Netherlands New Caledonia Nicaragua Norway Philippines Poland Portugal Puerto Rico Saudi Arabia Singapore Slovakia South Africa Spain Sri Lanka Sweden Switzerland Thailand Turkey United Arab Emirates United Kingdom ","Z-2388-2023","Class I","MAHURKAR 12 Fr  Triple Lumen Acute Dialysis Catheter, 20 cm, Curved Extensions, Kit""							  			  REF: 8888345629","6949 units","Catheter center lumen was found to have an occlusion in the tip of the catheter; the source of the occlusion an excessive MDX, a silicone-based lubricant which coats the catheter tip. An occluded, partially or fully, and/or uncured or excessive MDX may dislodge from the catheter lead to  full catheter obstruction resulting in delay to treatment and partial obstruction resulting in reduced flow, or particulate dislodgement that may result in delay to treatment, hemolysis, embolism/embolus or thrombosis/thrombus","06/28/2023","08/11/2023","","08/23/2023","GTIN: 10884521006799  LOT Numbers: 2009400128 2113300290 2116500142 2116500176 2119400221 2119400227 2122900119 2122900127 2122900216 2122900231 2127300111 2127300113"
"Devices","No","","92660","Ongoing","Covidien LP","15 Hampshire St","","Mansfield","MA","	02048-1113","United States","Voluntary: Firm initiated","Letter","US Nationwide - Worldwide Distribution  Foreign:  Argentina Austria Bahrain Bangladesh Belgium Brazil Brunei Darussalam Canada Cayman Islands China Costa Rica Czech Republic Denmark Dominican Republic Finland France French Polynesia Germany Greece Hungary India Iran, Islamic Republic Of Ireland Italy Kuwait Malaysia Maldives Mauritius Mexico Nepal Netherlands New Caledonia Nicaragua Norway Philippines Poland Portugal Puerto Rico Saudi Arabia Singapore Slovakia South Africa Spain Sri Lanka Sweden Switzerland Thailand Turkey United Arab Emirates United Kingdom ","Z-2389-2023","Class I","MAHURKAR 12 Fr High Pressure Triple Lumen Acute Dialysis Catheter, 20 cm, Curved Extensions, Kit						  					  REF: 8888345629HP","15209 units","Catheter center lumen was found to have an occlusion in the tip of the catheter; the source of the occlusion an excessive MDX, a silicone-based lubricant which coats the catheter tip. An occluded, partially or fully, and/or uncured or excessive MDX may dislodge from the catheter lead to  full catheter obstruction resulting in delay to treatment and partial obstruction resulting in reduced flow, or particulate dislodgement that may result in delay to treatment, hemolysis, embolism/embolus or thrombosis/thrombus","06/28/2023","08/11/2023","","08/23/2023","GTIN: 0884521128163/ 20884521128160  LOT Numbers: Lot Number 1828200086 1925300170 1925300171 2018800013 2018800024 2018800043 2019500199 2019500200 2019500222 2021000106 2021000107 2029600102 2029600103 2116600083 2131200176 2133700166 2227800108 2230400250 2230400251 2234800071"
"Devices","No","","92660","Ongoing","Covidien LP","15 Hampshire St","","Mansfield","MA","	02048-1113","United States","Voluntary: Firm initiated","Letter","US Nationwide - Worldwide Distribution  Foreign:  Argentina Austria Bahrain Bangladesh Belgium Brazil Brunei Darussalam Canada Cayman Islands China Costa Rica Czech Republic Denmark Dominican Republic Finland France French Polynesia Germany Greece Hungary India Iran, Islamic Republic Of Ireland Italy Kuwait Malaysia Maldives Mauritius Mexico Nepal Netherlands New Caledonia Nicaragua Norway Philippines Poland Portugal Puerto Rico Saudi Arabia Singapore Slovakia South Africa Spain Sri Lanka Sweden Switzerland Thailand Turkey United Arab Emirates United Kingdom ","Z-2390-2023","Class I","MAHURKAR 12 Fr Triple Lumen Acute Dialysis Catheter, 24 cm, Curved Extensions, Kit							  		  REF: 8888345637","647 units","Catheter center lumen was found to have an occlusion in the tip of the catheter; the source of the occlusion an excessive MDX, a silicone-based lubricant which coats the catheter tip. An occluded, partially or fully, and/or uncured or excessive MDX may dislodge from the catheter lead to  full catheter obstruction resulting in delay to treatment and partial obstruction resulting in reduced flow, or particulate dislodgement that may result in delay to treatment, hemolysis, embolism/embolus or thrombosis/thrombus","06/28/2023","08/11/2023","","08/23/2023","GTIN: 10884521006829/ 20884521006826  LOT Numbers: 2124600191 2127300121"
"Devices","No","","92660","Ongoing","Covidien LP","15 Hampshire St","","Mansfield","MA","	02048-1113","United States","Voluntary: Firm initiated","Letter","US Nationwide - Worldwide Distribution  Foreign:  Argentina Austria Bahrain Bangladesh Belgium Brazil Brunei Darussalam Canada Cayman Islands China Costa Rica Czech Republic Denmark Dominican Republic Finland France French Polynesia Germany Greece Hungary India Iran, Islamic Republic Of Ireland Italy Kuwait Malaysia Maldives Mauritius Mexico Nepal Netherlands New Caledonia Nicaragua Norway Philippines Poland Portugal Puerto Rico Saudi Arabia Singapore Slovakia South Africa Spain Sri Lanka Sweden Switzerland Thailand Turkey United Arab Emirates United Kingdom ","Z-2391-2023","Class I","MAHURKAR 12 Fr High Pressure Triple Lumen Acute Dialysis Catheter, 24 cm, Curved Extensions, Kit					  					  REF: 8888345637HP","3965 units","Catheter center lumen was found to have an occlusion in the tip of the catheter; the source of the occlusion an excessive MDX, a silicone-based lubricant which coats the catheter tip. An occluded, partially or fully, and/or uncured or excessive MDX may dislodge from the catheter lead to  full catheter obstruction resulting in delay to treatment and partial obstruction resulting in reduced flow, or particulate dislodgement that may result in delay to treatment, hemolysis, embolism/embolus or thrombosis/thrombus","06/28/2023","08/11/2023","","08/23/2023","GTIN: 10884521128187 / 20884521128184  LOT Numbers: 1916500156 2017400085 2028300088 2102600094 2104600149 2107700145 2113100057 2119400230 2123000100 2133700164"
"Food","No","","92711","Terminated","Heinens","4540 Richmond Rd","","Warrensville Heights","OH","	44128-5757","United States","Voluntary: Firm initiated","E-Mail","Retail Locations in OH and IL","F-1403-2023","Class I","Heinen's Fresh Ground Cashew Butter: packaged in plastic circle containers 1lb. Sold individually.","309 containers","Undeclared Allergens: Possible Peanut Butter and/or Almond Butter mixed into Cashew Butter container.","07/13/2023","08/11/2023","08/15/2023","08/23/2023","Sell By 08/27/2023 Lot No. 235263 Product No. 409530 Manufacturer No. 19583163552"
"Food","No","08/22/2023","92734","Ongoing","Richin Trading Inc","400 S Date Ave","","Alhambra","CA","	91803-1406","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","U.S. distribution to the following: CA, WA, TX, NV, OR, IA, HI, MO, CO, UT, KS, FL  No foreign distribution.","F-1454-2023","Class I","Tim Heung Yuen  Black Melon Seed 6 oz., 12 oz. Ingredients: Melon Seeds, Salt, Sugar & Anise Seed Distributed By Richin Trading Inc. TEL (626) 308-3212 Allergen Warning: This repacked product was processed on shared equipments that also processed peanuts, soybean, and nuts. UPC 715685190013 and UPC 715685190020","23,100 units","Undeclared allergens; soy and wheat","07/19/2023","08/22/2023","","08/23/2023","Lot #AE2W and BD4W"
"Devices","No","","92495","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","Worldwide distribution - United States Nationwide and the countries of South Korea, Canada, Australia, Taiwan, Hong Kong, Japan, and Germany.","Z-2401-2023","Class II","UroPass Ureteral Access Sheaths, 5 pieces/box","9520 eaches","Dilator tips may break in the package and in patients during surgical procedures.","05/19/2023","08/14/2023","","08/23/2023","Models: 61024BX, 61038BX, 61046BX, 61054BX, 61124BX, 61138BX, 61146BX, 61154BX, 61224BX, 61238BX, 61246BX, 61254BX, 61324BX, 61338BX, 61346BX, 61354BX  Lots: All products manufactured in 2018 and 2019. Manufacturing date is printed on pouch label in YYYY-MM-DD format."
